text,label
malden is the greek ionian island levkas,0
attempts to market the fantasy machine had repeatedly failed,0
i have a vacation request that i need made,1
the party is currently led by otsweletse moupo,0
the  craft orbited the earth once,0
my car needs an appointment for an oil change,1
can you place a stop on my account,1
read me some different cat trivia items,1
pseudostrabismus is the false appearance of strabismus,0
novoselic has been married twice,0
We should book the tickets for the Diwali show in advance.,1
Can you read out my new emails?,1
roche collapsed and lost consciousness and was given oxygen,0
kuwaits legitimate government must be restored,0
where she finished tied for 7th,0
the settlement was soon known as frogtown,0
fifa world cup 2010   oceania preliminary competition,0
"if going to lake placid, ny, how long would it be by bus",1
honors college student groups accessed june 8th 2009,0
"Oh, I didn't realize it was already that late!",0
consequently certain lines will be split by the stark effect,0
jason is my name,1
i prefer to be called jason,1
total staff numbers were around 600,0
these conditions are eventually fatal,0
i searched for zoom effect and found  this,0
are any justice league movies coming out,1
some specialty cheeses contain truffles as well,0
meanwhile he had already moved to paris,0
"He's always complaining about his office work, typical Monday mood.",0
are my doors locked right now,1
the knowledge machine km is a knowledge representation language and reasoning engine,0
corporate headquarters are co located in walnut creek california,0
what skills do you have,1
The food at the local college festival was actually surprisingly good and cheap.,0
negation in mari uses a negative verb much like finnish language does,0
"I heard they might be opening a new park nearby, which would be lovely.",0
Sometimes I think my dog understands more English than he lets on.,0
The street vendors outside the college sell the best Maggi.,0
will you add what i'm listening to to my dinner playlist,1
lifecasting of faces was imported from traditional maskmaking,0
to between and many,0
Ask the domestic helper to come in early tomorrow.,1
"This room could use a bit more natural light, in my opinion.",0
about how long before i need another oil change,1
It feels like we're missing something here.,0
buchanan also believes tendulkar has a weakness while playing left arm pace,0
please request pto for march 2 and 3,1
she then retired from the adult industry in 2004,0
if i need a new card mailed how long will it take,1
is flight dl123 due to land as schedule,1
i call tails and you call heads on this coin flip i need you to do,1
We're gonna need to order more office supplies soon.,1
Tell the newspaper vendor to deliver two copies daily from tomorrow.,1
"Finish your homework quickly, then we can go down to play.",1
please book a car for me in ho chi minh,1
for example he wrestled heavyweights and attempted to chokeslam them,0
i need to see the chicken salad's nutritional info,1
tell me please what paean means,1
to its other side lies the mediterranean,0
Ask the gardener to prune the extra growth on the roadside trees.,1
not entirely convinced its this simple,0
the main population of the county lives along the base of these mountains,0
The craftsmanship on that antique furniture is truly exquisite.,0
he became a queens counsel in january 1872,0
the president can dissolve the national assembly,0
will my order be here by saturday,1
do you remember where i left my cellphone,1
you have pets of what kind,1
my name is jason,1
would you let me know who programmed you,1
is it possible to cancel the reservation at outback for the johnsons,1
which stocks should i invest in to get at least 5% back on my investment this year,1
can you tell me what kind of benefits miliraty veterans receive,1
jules feiffer a neighbor of justers did the illustrations,0
schaghticoke is west of the valley falls new york,0
how busy will golden corral be at 7:30 tonight,1
"I sometimes wonder if cats have, like, a secret agenda we're all unaware of.",0
there are several future projects planned for route 18,0
most editions of the book contain a preface,0
hd rand was president and ja weathers was the cashier,0
would you let me know what is on my shopping list,1
where can i find a page showing my how to change my oil,1
tucson gem and mineral society,0
panzergrenadierdivision are planned for peace keeping missions,0
each tag corresponds to  contiguous character code ranges in unicode,0
he then resigned from the party,0
move two hundred dollars to my chase savings account to my wells fargo checking account,1
Remind my daughter to practice her music lesson today.,1
tell me how much my cable bill is,1
"The old office building had a certain charm, I think.",0
the reasons for this are not clear,0
what are some fun things i can partake in in atlanta,1
according to maimonides jesus of nazareth is not the messiah,0
Post this announcement on the company intranet.,1
tied over a hard surface use soft stretchy line,0
could you tell me the status of flight dl123,1
the engine bay features a  7m gteu,0
find out who won the governor's electionu,1
the hsv stands for high speed vessel,0
I have a strong suspicion that this initiative will be successful.,0
1nishu nursery and kothari convent  2,0
so far how many days have i taken off,1
quwwatli could not dismiss sultan pashas threat,0
quickly abandoned in favor of scorm 12,0
"yes, that's accurate",1
the stone was laid by lieut,0
i would like to use my credit card points,1
